codigoOC;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
608-1157-SE23;03-02-2023 0:00:00;SOB_00149-23_PET CT GALIO DOTATATE ;EXAMENES Y PROCEDIMIENTOS:  PET CT GALIO SERVICIO_ CIRUGIA ADULTO  PACIENTE RUT: 4.223.4X-X La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS,INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/   https://www.tgr.cl/ banner Pago a proveedores del estado.;Aceptada;Trato Directo;CLP;600000;0;0;0;600000;0;600000;30 dias contra la recepcion conforme de la factura;A convenir;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;AMARAL Y COMPANIA LIMITADA;77.049.910-0;SERVICIOS DE MEDICOS EN FORMA INDEPENDIENTE| ESTABLECIMIENTOS MEDICOS DE ATENCION AMBULATORIA (CENTROS MEDICOS);Mediana;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121803;Laboratorios biológicos;Laboratorios biológicos;PR10012_ PET CT  68 GALIO DOTATATE PACIENTES ADULTOS;1;Unidad no definida;CLP;600000;0;0;0;600000;600000
608-1174-SE23;03-02-2023 0:00:00;SOB_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO_CIRUGIA ADULTO  RUT PACIENTE_9.084.8 RES EXENTA 8776 28.11.2022;Aceptada;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10020_ ROS1;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-7661-SE23;23-06-2023 0:00:00;ERN HEMODINAMIA -  RES. EXENTA N°1826 24-03-23;HEMODINAMIA -  DESPACHO INMEDIATO BODEGA CENTRAL CORREO: gestiondeinsumos.hgf@redsalud.gob.cl Fono: Anexo Minsal: 327923 Fono: +569 322577923 Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML. ;Recepcion Conforme;Trato Directo;CLP;22216700;0;0;4221173;26437873;4221173;22216700;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;IMPORTADORA Y EXPORTADORA CAMIR SPA;77.487.960-9;VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Pequeña;Región de Valparaíso ;Equipamiento y suministros médicos;Productos quirúrgicos;Sistemas cardiacos y vasculares;42294402;Sistemas de visualización coronaria;Sistemas de visualización coronaria;BO50027 GUIAS SION BLUE ES;15;Unidad;CLP;103000;0;0;0;1545000;1545000
608-637-SE23;24-01-2023 0:00:00;SOB_PET CT;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO: CIRUGIA ADULTO  RUT: 11.389.9XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT F-18-FDG PACIENTES ADULTOS;1;Unidad;CLP;730000;0;0;0;730000;730000
608-1086-SE23;03-02-2023 0:00:00;yzc STOCK BODEGA UAPQ ENERO;DESPACHO INMEDIATO O PARCIALIZADO PREVIA COORDINACION COORDINAR DESPACHO CON: patricia.alysum@gmail.com, Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613 Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com en formato XML.  ;Recepcion Conforme;Trato Directo;CLP;10200000;0;0;1938000;12138000;1938000;10200000;Otro, Ver Instrucciones;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Instrumentos quirúrgicos para el cierre de tejidos, suturas y productos relacionados;42292904;Sutura quirúrgica o agarradores de alambre o productos relacionados;Sutura quirúrgica o agarradores de alambre o produ;9201369	EQUIPO LINEAL CORTANTE TRIPLE GRAPA 80MM ;60;Unidad;CLP;170000;0;0;0;10200000;10200000
608-13032-SE22;14-03-2023 0:00:00;POC. COMPRA DE INSUMOS ;COMPRA DE SUMINISTROS PARA BODEGA  SEGÚN RESOLUCIÓN EXENTA N° 09379. ASOCIADA A FACTURA N°552484.;Recepcion Conforme;Trato Directo;CLP;1932840;0;0;367239,6;2300079,6;367239,6;1932840;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Suministros y accesorios para cirugía de corazón abierto y productos relacionados;42295302;Cánulas quirúrgicas de perfusión;Cánulas quirúrgicas de perfusión;XXXXXXX ADQUISICIÓN DE CANNULAE 4948 SOFT FLOW EXT. 21 FR/7MM NV;39;Unidad no definida;CLP;49560;0;0;0;1932840;1932840
608-13984-SE22;18-01-2023 0:00:00;POC.SERVICIO ALIMENTACION PECIENTES SEPTIEMBRE ;SERVICIO DE ALIMENTACION PARA PACIENTES CORRESONDIENTES A DIAS 7-8 DE SEPTIEMBRE 2022. ;Recepcion Conforme;Trato Directo;CLP;2064000;0;0;392160;2456160;392160;2064000;A 45 dias;Otra Forma de Despacho;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SODEXO CHILE SPA;94.623.000-6;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| SERVICIOS DE BANQUETES, BODAS Y OTRAS CELEBRACIONES| SERVICIOS DE OTROS E;Grande;Región Metropolitana de Santiago;Servicios de Viajes, alimentación, alojamiento y entretenimiento;Restaurantes y catering;Servicios de comedor y banquetes;90101604;Concesionarios de casino de comida;Concesionarios de casino de comida;CS50012 SERVICIO DE ALIMENTACION PARA PACIENTES CORRESPONDIENTES A LOS DIAS 7 Y SEPTIEMBRE DE 2022. (CENA  );720;Unidad no definida;CLP;1376;0;0;0;990720;990720
608-623-SE23;25-01-2023 0:00:00;wfg_STOCK BODEGA BANCO DE SANGRE ENERO 23;DESPACHO INMEDIATO FONO BODEGA 32-2577613 patricia.vasquezb@redsalud.gob.cl HORARIO DE ATENCIÓN DE BODEGA: Lunes a Jueves 08:30 A 17:00 Viernes 08:30 A 16:00 ENTREGAR EN BODEGA DE INSUMOS CLINICOS   TÉRMINOS Y CONDICIONES  Sanciones: De acuerdo a lo indicado en las Bases. La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (INSUMOS CLINICOS o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a  proveedores del estado ;Recepcion Conforme;Trato Directo;CLP;6919195;0;0;1314647,05;8233842,05;1314647,05;6919195;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;Ortho Clinical Diagnostics Chile SpA;76.553.731-2;Reactivos de Diagnostico in Vitro;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Reactivos de analizadores clínicos y diagnósticos;41116004;Reactivos de analizadores químicos;Reactivos de analizadores químicos;9100011	CASSETTE AHG POLIESPECIFICO   ;15;Caja;CLP;402930;0;0;0;6043950;6043950
608-3689-SE23;27-04-2023 0:00:00;POC. SERVICIO DE LAVADO ROPA HOSPITALARIA ENERO ;AUTORIZA PAGO POR SERVICIO DE LAVADO DE ROPA HOSPITALARIA QUIRURGICA ASIMILABLE A LA DOMICILIARIA CON EQUIPO CORRESPONDIENTE AL MES DE ENERO  2023. SEGÚN RESOLUCION EXENTA N° 2054 DE FECHA 21.04.2023. ;Recepcion Conforme;Trato Directo;CLP;53223942;0;0;10112548,98;63336490,980000004;10112548,98;53223942;A 45 dias;Otra Forma de Despacho;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;ALBIA S.A;96.656.430-k;LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LAS LIMPIEZAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región Metropolitana de Santiago;Equipos y suministros de limpieza;Equipo industrial de lavandería y limpieza en seco;Equipos de lavado y secado;47111501;Lavadoras o secadoras para lavandería combinadas;Lavadoras o secadoras para lavandería combinadas;CS50060 SERVICIO DE LAVADO ROPA HOSPITALARIA ASIMILABLE A LA DOMICILIARIA CORRESPONDIENTE AL PERÍODO DESDE EL 01-01-2023 HASTA EL 31-01-2023.;1;Unidad no definida;CLP;53223942;0;0;0;53223942;53223942
608-5407-SE23;12-05-2023 0:00:00;ERN STOCK BODEGA - MAYO  RES. EXENTA N° 659 09/02/2023 ;STOCK BODEGA – MAYO COORDINAR DESPACHO CON: patricia.vazquesb@redsalud.gob.cl,  Fono: Anexo Minsal: 327613 Fono: +569 322577613  Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML. ;Recepcion Conforme;Trato Directo;CLP;15600000;0;0;2964000;18564000;2964000;15600000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;HOSPITALIA PRODUCTOS MEDICOS LTDA;78.233.420-4;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Cánulas, puntas y estiletes de irrigación, succión quirúrgica y productos relacionados;42293507;Depósitos de aspiración quirúrgicos;Depósitos de aspiración quirúrgicos;2257709 Bolsas de aspiración 3000cc;2000;Unidad;CLP;3000;0;0;0;6000000;6000000
608-482-SE23;19-01-2023 0:00:00;MVE PET CT;EXAMENES DE PET CT  PACENTE RUT:  4.052XXX-X CAE  REX. N°8981 / 14/12/2022  La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;Otro, Ver Instrucciones;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10019  PET CT  PSMA;1;Unidad;CLP;730000;0;0;0;730000;730000
608-811-SE23;06-02-2023 0:00:00;lsa_08936-22_ADQUISICION NPT ESTANDARIZADA SMOFKABIVEN	;ID: RES. EXENTA Nº: 	8936/12.12.2022 SERVICIO: PEDIDO FARMACOS MES FEBRERO 2023 CORREOS: marco.silva@redsalud.gob.cl-michael.ponce@redsalud.gob.cl- ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE 08:00 A 15:00  INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;1713316;0;0;325530,04;2038846,04;325530,04;1713316;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;FRESENIUS KABI CHILE LIMITADA;77.478.120-k;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| TRANSPORTE DE CARGA POR CARRETERA| EMPRESAS DE ASESORIA, CONSULTORIA FINANCIERA Y DE APOYO AL GIRO;Grande;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Agentes que afectan el agua y los electrolitos;Electrolitos;51191603;Soluciones de nutrición o de nutrición parenteral total (NPT);Soluciones de nutrición o de nutrición parenteral ;2182200	NUTRICION NPT ESTANDARIZADA 3:1 (CON LIPIDOS) BO 1477 ML BO;44;Unidad;CLP;38939;0;0;0;1713316;1713316
608-5560-SE23;30-05-2023 0:00:00;POC. EXAMEN DETECCION SARS COVID ;AUTORIZA  COMPRA DE SERVICIO DE EXAMENES DE DETECCIÓN SARS COVID (DESDE EL 21.02.2022 HASTA EL 09.03.2022).;Recepcion Conforme;Trato Directo;CLP;5325000;0;0;0;5325000;0;5325000;A 45 dias;Otra Forma de Despacho;221299900201;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;LABORATORIO ETCHEVERRY LTDA.;78.385.630-1;LABORATORIOS CLINICOS  INCLUYE BANCOS DE SANGRE;Pequeña;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;EX10040 SERVICIO DE EXAMENES DE DETECCIÓN SARS COVIS DESDE 21.02.2022 HASTA EL 09.03.2022.;355;Unidad no definida;CLP;15000;0;0;0;5325000;5325000
608-4919-SE23;05-05-2023 0:00:00;MFT_06301-22_ FARMACIA FIBRINOGENO;ID:  RES. EXENTA N°6301/22.08.2022 SERVICIO: PEDIDO FARMACOS  MES MAYO 2023 CORREOS: marco.silva@redsalud.gob.cl- bryan.lepe@redsalud.gob.cl- ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE  08:00 A 15:00 HORAS. INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados 44de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado ;Recepcion Conforme;Trato Directo;CLP;7485000;0;0;1422150;8907150;1422150;7485000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;NOVOFARMA SERVICE S A;96.945.670-2;SERVICIOS DE ALMACENAMIENTO Y DEPOSITO| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Medicamentos hematólicos;Agentes hemostáticos sistémicos y coagulantes;51131801;Fibrinogeno;Fibrinogeno;9990109 FIBRINOGENO HUMANO 1G/50 ML FA ;15;Frasco Ampolla;CLP;499000;0;0;0;7485000;7485000
608-4728-SE23;28-04-2023 0:00:00;CTC_Diálisis peritoneal mes de mayo;INSUMOS DIALISIS PERITONEAL  MAYO 2023 (REEMPLAZA LA ORDENES ANTERIORES POR EQUIVOCACION DE CANTIDADES) RES.EXE. N°9378_23/12/2022 RUT PACIENTE:12823XXX-X 7246XXX-X 9.407xxx-x 11.093.XXX-X 14.025.XXX-X 20.530XXX-X 10254xxx-x 7.853.XXX-X 14.537xxx-x 10.952.XXX-X 7.592.XXX-X 10.038XXX-X 13.751xxx-x 14.426.XXX-X 4.780.XXX-X 13.573.XXX-X 17.411.XXX-X 5.290.XXX-X 13.997.xxx-x 21.230.XXX-X 15.974.XXX-X 14.544.xxx-x 10.596XXX-X 16.600.XXX-X 6.533XXX-X 7.814.XXX-X 15.056XXX-X 15.714.XXX-X 8.167XXX-X 13.648,XXX-X 20.011.xxx-x 11.826xxx-x 16.816XXX-X 10.771XXX-X  SERVICIO DIALISIS Horarios de recepción ininterrumpida de:  Lunes a Jueves   08:30 A 17:00  Viernes   08:30 A 16:00 FONO: 32-2577613 – ANEXO: 327613  Fono directo de Jefe Alysum: 32-3320244        Secretario :  patricia.vasquezb@redsalud.gob.cl , Sanciones: De acuerdo a lo indicado en las Bases. La Boleta o Factura deben indicar número de orden de compra del Portal Mercado Público.  La Boleta E;Aceptada;Trato Directo;CLP;39051757;0;0;7419833,83;46471590,83;7419833,83;39051757;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA;78.366.970-6;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Equipo y suministros para diálisis;Equipo de diálisis peritoneal;42161501;Sets de transferencia de diálisis peritoneal ambulatoria continua (CAPD);Sets de transferencia de diálisis peritoneal ambul;BO50175_CASETTE rut de los pacientes: ;990;Unidad;CLP;10071;0;0;0;9970290;9970290
608-635-SE23;24-01-2023 0:00:00;SOB_PET CT;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO: CIRUGIA ADULTO RUT: 7.706.6XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT F-18-FDG PACIENTES ADULTOS;1;Unidad;CLP;730000;0;0;0;730000;730000
608-4728-SE23;28-04-2023 0:00:00;CTC_Diálisis peritoneal mes de mayo;INSUMOS DIALISIS PERITONEAL  MAYO 2023 (REEMPLAZA LA ORDENES ANTERIORES POR EQUIVOCACION DE CANTIDADES) RES.EXE. N°9378_23/12/2022 RUT PACIENTE:12823XXX-X 7246XXX-X 9.407xxx-x 11.093.XXX-X 14.025.XXX-X 20.530XXX-X 10254xxx-x 7.853.XXX-X 14.537xxx-x 10.952.XXX-X 7.592.XXX-X 10.038XXX-X 13.751xxx-x 14.426.XXX-X 4.780.XXX-X 13.573.XXX-X 17.411.XXX-X 5.290.XXX-X 13.997.xxx-x 21.230.XXX-X 15.974.XXX-X 14.544.xxx-x 10.596XXX-X 16.600.XXX-X 6.533XXX-X 7.814.XXX-X 15.056XXX-X 15.714.XXX-X 8.167XXX-X 13.648,XXX-X 20.011.xxx-x 11.826xxx-x 16.816XXX-X 10.771XXX-X  SERVICIO DIALISIS Horarios de recepción ininterrumpida de:  Lunes a Jueves   08:30 A 17:00  Viernes   08:30 A 16:00 FONO: 32-2577613 – ANEXO: 327613  Fono directo de Jefe Alysum: 32-3320244        Secretario :  patricia.vasquezb@redsalud.gob.cl , Sanciones: De acuerdo a lo indicado en las Bases. La Boleta o Factura deben indicar número de orden de compra del Portal Mercado Público.  La Boleta E;Aceptada;Trato Directo;CLP;39051757;0;0;7419833,83;46471590,83;7419833,83;39051757;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA;78.366.970-6;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Equipo y suministros para diálisis;Equipo de diálisis peritoneal;42161501;Sets de transferencia de diálisis peritoneal ambulatoria continua (CAPD);Sets de transferencia de diálisis peritoneal ambul;2210016_ULTRABAG 2L PD2 4,25 %Dex.;8;Unidad;CLP;3272;0;0;0;26176;26176
608-461-SE23;18-01-2023 0:00:00;SOB_PET CT;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO: GESTION ONCOLOGICOS  RUT: 10.689.9XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Enviada a Proveedor;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT ;1;Unidad;CLP;730000;0;0;0;730000;730000
